ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE08661,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,86.48,98.82,99.15,5/5/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08843,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,90.67,91.73,94.55,6/18/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08679,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,88.35,85.8,94.32,5/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08685,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,89.89,91.2,93.91,6/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08983,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.73,91.01,93.27,5/26/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08604,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,87.63,91.69,92.22,2/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08849,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,85.35,92.82,92.16,6/24/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08901,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,82.96,91.8,91.86,1/15/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08739,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,92.93,92.91,91.57,4/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08950,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,92.17,84.87,90.75,3/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08942,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,82.66,91.8,90.53,4/25/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08750,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,80.27,90.63,90.5,1/9/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08830,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,87.86,86.61,90.42,1/4/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08793,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,88.13,83.71,90.37,4/7/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08851,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,84.01,83.88,90.32,6/21/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08792,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Kochi,Rural,82.09,93.04,90.16,5/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08842,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,83.09,88.58,90.14,6/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08817,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Tamil Nadu,Vijayawada,Rural,73.08,94.57,89.71,3/10/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08631,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,85.75,90.62,89.7,2/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08746,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Coimbatore,Urban,81.93,85.8,89.63,5/27/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08608,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,70.1,99.42,89.62,5/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08852,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,77.21,91.83,89.56,2/26/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08709,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.27,83.35,89.37,5/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08944,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,82.74,87.51,89.26,3/13/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08768,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.44,80.6,88.81,3/28/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08934,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,83.63,89.02,88.38,4/3/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08838,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,75.97,91.53,88.35,2/15/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08609,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,87.76,81.84,88.27,1/23/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08980,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,92.8,85.24,88.21,6/14/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08742,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,89.89,83.14,88.11,4/15/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08778,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.07,86.92,88.02,4/4/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08717,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,87.39,73.84,87.79,2/19/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08676,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,72.55,88.75,87.75,4/5/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08763,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,87.24,83.39,87.71,3/4/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08719,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.92,90.08,87.68,4/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE09017,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Andhra Pradesh,Pune,Urban,93.21,84.29,87.6,1/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08622,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,85.93,81.19,87.54,5/12/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08816,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,84.24,85.57,87.14,2/24/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08937,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.46,86.72,86.94,6/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08647,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Pune,Urban,85.13,79.61,86.63,2/27/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08628,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Andhra Pradesh,Pune,Urban,81.31,84.36,86.37,5/15/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08664,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,83.64,85.62,86.24,3/4/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08869,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,80.88,85.44,86.22,4/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08680,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Kochi,Rural,83.28,89.9,86.08,2/26/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08787,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,88.33,81.12,86.04,4/18/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08878,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,86.83,88.22,85.95,2/15/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08855,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Hyderabad,Urban,78.94,86.65,85.76,1/17/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08756,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Chennai,Urban,85.85,88.13,85.7,1/2/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08674,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,79.93,84.61,85.65,6/26/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08881,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,88.37,75.17,85.63,1/13/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08777,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,79.44,83.9,85.54,3/13/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08925,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,79.12,84.03,85.49,1/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08899,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,85.74,80.61,85.37,3/25/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08610,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,76.5,86.75,85.28,1/2/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08819,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,79.96,82.17,85.27,5/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08720,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,87.59,79.65,85.11,4/16/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08743,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,91.88,78.04,85.04,3/4/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08726,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,85.5,85.88,85.01,3/25/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08735,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,90.62,80.14,84.88,2/10/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08660,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Vijayawada,Rural,78.76,86.97,84.81,1/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08695,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,86.54,78.48,84.77,2/18/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE09033,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,82.44,77.33,84.75,5/25/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08699,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,93.55,78.4,84.66,5/3/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08728,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,85.64,85.49,84.63,3/18/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE09001,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,92.32,81.23,84.31,3/7/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08866,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,84.99,84.41,84.19,5/17/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08602,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Andhra Pradesh,Vijayawada,Rural,73.19,82.47,84.11,1/10/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08856,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.68,85.33,84.05,1/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08655,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.1,84.13,84.04,1/25/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08968,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,85.54,86.11,84,6/6/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08781,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,82.06,83.66,83.97,4/15/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08678,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Vijayawada,Rural,87.11,83.37,83.93,6/20/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE09004,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,79.4,84.67,83.93,1/10/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08635,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,75.87,82.91,83.9,3/26/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08827,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.1,83.25,83.79,3/27/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08947,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,84.84,78.8,83.76,2/28/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08686,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,88.44,77.7,83.68,6/11/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08736,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,88.07,80.71,83.53,5/17/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08795,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.03,82.72,83.44,1/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE09035,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,76.94,86.1,83.19,4/4/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08941,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,67.37,89.04,82.71,4/24/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08844,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,91.89,82.38,82.69,5/4/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08868,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,89.35,76.56,82.56,6/23/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE09030,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,72.16,83.38,82.51,5/17/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08758,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,79.96,90.4,82.33,1/19/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08815,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,87.92,79.72,82.27,3/25/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08954,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,84.73,76.86,81.76,5/14/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08723,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Tamil Nadu,Vijayawada,Rural,89.93,72.25,81.69,2/6/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08976,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Kerala,Kochi,Rural,77.82,86.27,81.59,1/10/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE09042,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,86.62,76.32,81.53,1/18/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08512,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,92.47,94.55,94.62,5/16/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08575,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,95.43,87.04,92.28,2/2/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08555,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,81.55,83.52,92.24,2/19/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08242,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.91,89.29,91.36,5/5/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08597,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,76.06,95.83,91.18,3/14/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08284,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,87.92,81.83,90.64,5/24/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08230,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,92.55,82.64,89.55,6/22/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08459,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,85.05,87.91,89.36,1/15/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08503,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,86.54,92.15,89.29,1/19/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08347,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,91.81,82.19,89.26,1/11/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08530,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,88.06,79.93,89.02,6/21/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08492,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Maharashtra,Vijayawada,Rural,83.37,90,88.98,5/18/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08433,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,84.88,90.28,88.49,4/25/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08183,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,84.71,88.34,88.41,6/16/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08431,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,98.46,84.8,88.37,4/16/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08592,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,92.62,85.86,88.25,3/27/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08244,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,86.1,81.98,88.22,2/11/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08504,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,83.62,84.92,87.96,3/21/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08354,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Telangana,Vijayawada,Rural,79.64,86.73,87.76,5/28/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08430,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,90.45,85.52,87.59,6/25/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08558,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,97.94,79.52,87.59,1/13/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08355,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,94.77,84.24,87.51,6/28/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08303,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,74.75,90.36,86.65,2/5/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08510,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,83.27,84.44,86.55,1/17/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08270,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,80.5,85.92,86.4,4/24/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08256,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,81.2,82.97,86.39,2/9/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08222,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,84.44,77.77,86.34,1/10/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08228,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,82.44,91.1,86.2,4/25/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08596,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,88,84.12,86.13,5/28/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08523,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Telangana,Chennai,Urban,84.42,85.93,86.05,4/5/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08556,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.87,77.49,86.04,2/22/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08586,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,83.93,86.49,85.97,4/18/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08515,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,77.12,84.3,85.92,4/12/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08288,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,88.22,80.62,85.74,1/5/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08413,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.75,91.68,85.72,2/28/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08540,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,0,Tamil Nadu,Coimbatore,Urban,75.29,92.8,85.71,3/11/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08348,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,73.58,88.07,85.67,5/17/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08420,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,89.31,82.84,85.67,4/4/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08581,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Kerala,Pune,Urban,84.02,83.92,85.56,5/20/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08261,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,79.21,87.68,85.49,3/23/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08362,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.85,80.21,85.43,4/13/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08393,2021,B.Tech,Electronics and Communication Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,68.33,91.96,85.4,1/2/2021,Yes,Electronics and Communication Engineering_MGMT_2021
CE08182,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,86.17,82.48,85.37,4/5/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08226,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.69,89.74,85.33,6/11/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08563,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,86.11,80.37,85.33,6/2/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08387,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Maharashtra,Hyderabad,Urban,69.56,86.35,85.03,2/27/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08306,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.32,83.22,85.02,2/6/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08178,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,74.94,85.07,84.95,4/9/2021,Yes,Electronics and Communication Engineering_GOVT_2021
CE08426,2021,B.Tech,Electronics and Communication Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,82.46,84.48,84.89,5/24/2021,Yes,Electronics and Communication Engineering_GOVT_2021
