ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE07242,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.09,68.39,70.67,1/5/2021,No,
CE07247,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.02,65.39,70.67,3/3/2021,No,
CE07368,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.62,67.14,70.66,6/3/2021,No,
CE06895,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,92.24,63.34,70.65,1/1/2021,No,
CE07203,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,74.77,75.7,70.59,2/1/2021,No,
CE07543,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Telangana,Pune,Urban,75.63,69.03,70.47,1/21/2021,No,
CE07114,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,92.15,65.34,70.45,4/15/2021,No,
CE07555,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,82.19,66.3,70.42,4/17/2021,No,
CE07547,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,79.6,75.65,70.4,1/13/2021,No,
CE07521,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,78.88,69.47,70.37,6/6/2021,No,
CE07689,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Kerala,Pune,Urban,70.29,67.34,70.33,3/23/2021,No,
CE06907,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,76.72,69.21,70.25,2/28/2021,No,
CE07516,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,82.94,62.18,70.25,6/25/2021,No,
CE06893,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,76.7,65.89,70.23,6/2/2021,No,
CE06874,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,88.25,62.39,70.21,1/27/2021,No,
CE07079,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,86.16,67.18,70.19,4/1/2021,No,
CE07186,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Telangana,Pune,Urban,79.31,69.98,70.12,2/23/2021,No,
CE07106,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Kochi,Rural,83,65.91,70.11,4/2/2021,No,
CE06886,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,79.07,72.11,70.07,1/22/2021,No,
CE07413,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,84.92,72.11,70.04,1/10/2021,No,
CE06920,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,87.12,65.53,69.95,4/2/2021,No,
CE07616,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,79.75,72.22,69.95,3/24/2021,No,
CE06961,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Coimbatore,Urban,74.25,68.2,69.9,1/28/2021,No,
CE07402,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,83.59,66.97,69.87,6/14/2021,No,
CE07398,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,73.77,63.01,69.83,4/1/2021,No,
CE06948,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Andhra Pradesh,Vijayawada,Rural,80.69,67.28,69.81,1/5/2021,No,
CE06853,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.76,65.27,69.8,5/26/2021,No,
CE07174,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,80.36,67.41,69.72,5/16/2021,No,
CE07051,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,76.73,72.4,69.69,2/1/2021,No,
CE07507,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,76.96,75.01,69.58,2/7/2021,No,
CE07043,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Pune,Urban,83.25,70.04,69.54,3/4/2021,No,
CE07009,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,78.04,68.11,69.51,5/18/2021,No,
CE07026,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,82.77,66.37,69.46,3/9/2021,No,
CE06923,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.52,67.37,69.45,5/22/2021,No,
CE07027,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,81.75,64.09,69.43,2/17/2021,No,
CE07251,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Coimbatore,Urban,76.36,67.12,69.43,5/16/2021,No,
CE07528,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,87,66.35,69.42,3/10/2021,No,
CE07596,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,85.14,66.19,69.41,4/15/2021,No,
CE07698,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.27,67.43,69.4,2/28/2021,No,
CE06929,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,71.38,73.98,69.39,5/3/2021,No,
CE07447,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,73.11,69.99,69.33,4/10/2021,No,
CE07686,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Pune,Urban,84.45,64.62,69.33,3/1/2021,No,
CE07179,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,79.7,60.91,69.17,2/26/2021,No,
CE07514,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,79.47,65.15,69.14,2/2/2021,No,
CE06968,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,80.24,64.27,69.12,4/22/2021,No,
CE07659,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,78.81,73.24,69.12,6/3/2021,No,
CE07152,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Pune,Urban,82.59,68.23,69.07,4/6/2021,No,
CE07015,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,85.02,70.24,69.04,6/2/2021,No,
CE06878,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,86.26,68.97,68.96,1/18/2021,No,
CE07406,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,87.22,70.78,68.91,5/23/2021,No,
CE06879,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Hyderabad,Urban,70.46,71.04,68.87,5/25/2021,No,
CE07276,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,71.18,69.08,68.86,5/8/2021,No,
CE07538,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,70.28,67.2,68.86,6/21/2021,No,
CE07030,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,81.23,72.82,68.82,2/21/2021,No,
CE07168,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,84.56,69.66,68.81,5/23/2021,No,
CE07270,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.1,65.26,68.8,1/5/2021,No,
CE06917,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.9,61.04,68.77,3/1/2021,No,
CE07497,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.13,63.79,68.74,3/20/2021,No,
CE06909,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,68.07,61.31,68.73,4/21/2021,No,
CE07369,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,87.5,66.35,68.7,4/19/2021,No,
CE07222,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,64.02,76.15,68.59,2/18/2021,No,
CE07663,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Coimbatore,Urban,90.94,67.47,68.53,3/3/2021,No,
CE07311,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,76.56,67.51,68.52,6/19/2021,No,
CE07520,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Maharashtra,Chennai,Urban,74.02,64.66,68.5,4/18/2021,No,
CE07176,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,76.23,68.83,68.43,2/19/2021,No,
CE06876,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,79.04,69.96,68.36,2/23/2021,No,
CE07115,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,84.03,65.35,68.35,6/10/2021,No,
CE07423,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Telangana,Kochi,Rural,74.23,72.01,68.32,5/17/2021,No,
CE07181,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,88.5,66.17,68.31,5/7/2021,No,
CE07515,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,79.11,68.2,68.28,5/9/2021,No,
CE07012,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Vijayawada,Rural,73.91,65.73,68.25,4/23/2021,No,
CE07567,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,80.09,63.14,68.23,1/5/2021,No,
CE07603,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Coimbatore,Urban,78.15,65.96,68.17,3/13/2021,No,
CE07341,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,85.24,60.33,68.14,1/23/2021,No,
CE07317,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Telangana,Vijayawada,Rural,71.68,67.45,68.06,2/18/2021,No,
CE07019,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,79.57,62.53,68.02,3/2/2021,No,
CE06868,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,77.64,65.61,67.99,2/24/2021,No,
CE06931,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,80.59,66.04,67.88,6/4/2021,No,
CE07068,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,87.11,65.97,67.75,4/28/2021,No,
CE07537,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,71.05,68.27,67.75,2/8/2021,No,
CE07217,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Pune,Urban,79.63,62.15,67.72,6/17/2021,No,
CE07025,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,74.87,66.54,67.71,5/6/2021,No,
CE07451,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,79.73,56.4,67.7,1/4/2021,No,
CE07122,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,89.07,64.08,67.61,2/7/2021,No,
CE07623,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,82.04,60.71,67.61,1/23/2021,No,
CE07452,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Coimbatore,Urban,88.02,63.86,67.52,6/20/2021,No,
CE07495,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Hyderabad,Urban,85.21,61.37,67.5,4/23/2021,No,
CE07003,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,75.94,63.06,67.49,5/13/2021,No,
CE07487,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Andhra Pradesh,Kochi,Rural,77.16,68.9,67.44,6/10/2021,No,
CE07375,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.26,65.79,67.41,5/22/2021,No,
CE07432,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,77.67,69.13,67.13,6/3/2021,No,
CE07153,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,83.18,62.19,67.12,4/26/2021,No,
CE06935,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Maharashtra,Pune,Urban,77.42,67.11,67.03,3/5/2021,No,
CE06839,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,76.31,62.95,66.84,1/22/2021,No,
CE07145,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Andhra Pradesh,Chennai,Urban,71.95,62.63,66.79,6/16/2021,No,
CE07701,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,85.86,60.6,66.79,1/24/2021,No,
CE07142,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,74.14,69.59,66.7,2/24/2021,No,
CE06938,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Coimbatore,Urban,80.76,55.88,66.69,4/3/2021,No,
CE07130,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,74.79,67.68,66.67,2/25/2021,No,
CE06873,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.28,60.9,66.63,2/22/2021,No,
CE06825,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Kochi,Rural,80.85,60.33,66.56,1/27/2021,No,
CE07271,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.61,64.16,66.56,4/14/2021,No,
CE06866,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.28,61.02,66.43,6/4/2021,No,
CE07408,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,80.21,67.73,66.42,4/5/2021,No,
CE06993,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,77.15,71.15,66.39,6/23/2021,No,
CE07126,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Chennai,Urban,84.55,61.59,66.33,5/8/2021,No,
CE07056,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,79.43,62.45,66.32,2/2/2021,No,
CE07651,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,87.85,67.66,66.19,5/27/2021,No,
CE07446,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Maharashtra,Hyderabad,Urban,78.91,62.41,65.85,6/20/2021,No,
CE06871,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.21,61.96,65.77,6/22/2021,No,
CE06915,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Andhra Pradesh,Coimbatore,Urban,75.84,58.66,65.68,6/13/2021,No,
CE07554,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,72.42,60.7,65.56,5/3/2021,No,
CE07675,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,70.6,64.05,65.29,2/1/2021,No,
CE07297,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,78.57,64.86,65.26,4/14/2021,No,
CE07061,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Kochi,Rural,75.61,65.03,65.25,3/15/2021,No,
CE07042,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,70.66,67.49,65.23,3/17/2021,No,
CE07395,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,75.26,65.98,65.19,5/14/2021,No,
CE07401,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,72.66,67.46,65.14,3/19/2021,No,
CE07324,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Tamil Nadu,Vijayawada,Rural,85.64,66.86,64.85,3/21/2021,No,
CE07321,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,84.98,55.22,64.84,3/26/2021,No,
CE07533,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,88.27,63.69,64.75,3/25/2021,No,
CE07653,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,72.31,72.31,64.56,5/28/2021,No,
CE07674,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Kochi,Rural,78.38,63.53,64.54,4/25/2021,No,
CE07580,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,71.34,65.34,64.5,5/18/2021,No,
CE07621,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,81.12,56.95,64.44,1/1/2021,No,
CE06901,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Kerala,Vijayawada,Rural,81.3,64.37,64.28,3/27/2021,No,
CE06955,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,86.98,52.66,64.28,3/17/2021,No,
CE07548,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,87.49,61,64.23,2/11/2021,No,
CE07586,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Tamil Nadu,Coimbatore,Urban,81.5,61.12,64.18,1/21/2021,No,
CE07706,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Hyderabad,Urban,73.46,55.53,64.18,5/11/2021,No,
CE07167,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,78.39,61.91,64.09,5/26/2021,No,
CE07004,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,74.06,58.33,63.83,4/16/2021,No,
CE07277,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Hyderabad,Urban,78.35,62.49,63.61,4/9/2021,No,
CE07069,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,80.36,55.49,63.21,1/1/2021,No,
CE06995,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,81.9,65.79,62.97,3/20/2021,No,
CE06822,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Pune,Urban,78.13,60.02,62.72,4/3/2021,No,
CE07485,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,76.43,62.46,62.34,4/26/2021,No,
CE06977,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Kerala,Chennai,Urban,79.39,57.65,62.31,4/22/2021,No,
CE07351,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,80.52,64.7,61.62,5/17/2021,No,
CE06987,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,75.8,57.8,61.5,3/26/2021,No,
CE07702,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,80.64,57.59,61.49,6/12/2021,No,
CE07691,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,72.83,68.28,61.34,4/3/2021,No,
CE07624,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,84.45,52.79,61.29,3/1/2021,No,
CE07467,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,84.34,54.08,61.19,2/10/2021,No,
CE07089,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,73.59,59.18,60.57,5/11/2021,No,
CE06912,2021,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Kochi,Rural,65.65,59.66,59.87,1/16/2021,No,
CE07075,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.49,53.02,58.61,5/17/2021,No,
CE07472,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,69.87,53.85,58.08,5/14/2021,No,
CE07040,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,74.52,55.66,57.1,5/6/2021,No,
CE06959,2021,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,80.62,51.36,54.9,2/25/2021,No,
CE07123,2021,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.2,40.28,50.63,2/27/2021,No,
CE08986,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,87.1,100,100,1/4/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08661,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,86.48,98.82,99.15,5/5/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08843,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,90.67,91.73,94.55,6/18/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08679,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,88.35,85.8,94.32,5/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08685,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,89.89,91.2,93.91,6/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08983,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.73,91.01,93.27,5/26/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08604,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,87.63,91.69,92.22,2/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08849,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,85.35,92.82,92.16,6/24/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08901,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,82.96,91.8,91.86,1/15/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08739,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,92.93,92.91,91.57,4/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08950,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,92.17,84.87,90.75,3/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08942,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,82.66,91.8,90.53,4/25/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08750,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,80.27,90.63,90.5,1/9/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08830,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,87.86,86.61,90.42,1/4/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08793,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,88.13,83.71,90.37,4/7/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08851,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,84.01,83.88,90.32,6/21/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08792,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Kerala,Kochi,Rural,82.09,93.04,90.16,5/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08842,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,83.09,88.58,90.14,6/8/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08817,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,0,Tamil Nadu,Vijayawada,Rural,73.08,94.57,89.71,3/10/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08631,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Maharashtra,Vijayawada,Rural,85.75,90.62,89.7,2/21/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08746,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,0,Telangana,Coimbatore,Urban,81.93,85.8,89.63,5/27/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08608,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,70.1,99.42,89.62,5/19/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08852,2021,B.Tech,Electrical and Electronics Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,77.21,91.83,89.56,2/26/2021,Yes,Electrical and Electronics Engineering_MGMT_2021
CE08709,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,84.27,83.35,89.37,5/1/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08944,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,82.74,87.51,89.26,3/13/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08768,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.44,80.6,88.81,3/28/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
CE08934,2021,B.Tech,Electrical and Electronics Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,83.63,89.02,88.38,4/3/2021,Yes,Electrical and Electronics Engineering_GOVT_2021
